playerId,skaterFullName,teamAbbrevs,positionCode,gamesPlayed,goals,assists,points,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,weight,Last Season,epochGP,epochGoals,epochAssists,epochPoints
8480426,Charle-Edouard D'Astous,TBL,D,70,6,23,29,Rimouski,CAN,1998-04-21,QC,,,,20252026,74,N,D'Astous,CAN,L,211,2025-2026,70,6,23,29
8476807,Matt Tennyson,NSH,D,8,0,3,3,Minneapolis,USA,1990-04-23,MN,,,,20122013,74,N,Tennyson,USA,R,205,2021-2022,173,4,25,29
8451359,Mike Sillinger,NYI,C,7,2,0,2,Regina,CAN,1971-06-29,SK,11.0,1.0,1989.0,19901991,71,N,Sillinger,CAN,R,198,2008-2009,59,16,12,28
8479644,Matt Luff,STL,R,5,1,0,1,Oakville,CAN,1997-05-05,ON,,,,20182019,75,N,Luff,CAN,R,219,2025-2026,111,16,12,28
8467882,Jamie Lundmark,"CGY,TOR",C,36,5,7,12,Edmonton,CAN,1981-01-16,AB,9.0,1.0,1999.0,20022003,72,N,Lundmark,CAN,R,197,2009-2010,63,13,15,28
8481556,John Beecher,"BOS,CGY",C,35,3,4,7,Elmira,USA,2001-04-05,NY,30.0,1.0,2019.0,20232024,75,N,Beecher,USA,L,220,2025-2026,165,13,15,28
8482691,Aatu Räty,VAN,C,66,4,10,14,Oulu,FIN,2002-11-14,,52.0,2.0,2021.0,20222023,74,N,Räty,FIN,L,204,2025-2026,114,13,15,28
8475150,Jordan Caron,STL,R,4,0,0,0,Sayabec,CAN,1990-11-02,QC,25.0,1.0,2009.0,20102011,75,N,Caron,CAN,L,204,2015-2016,157,12,16,28
8477996,Juho Lammikko,NJD,C,24,0,2,2,Noormarkku,FIN,1996-01-29,,65.0,3.0,2014.0,20182019,74,N,Lammikko,FIN,L,191,2025-2026,183,11,17,28
8480880,Jakub Lauko,"MIN,BOS",C,56,5,6,11,Prague,CZE,2000-03-28,,77.0,3.0,2018.0,20222023,73,N,Lauko,CZE,L,193,2024-2025,139,11,17,28
8462093,Peter Schaefer,VAN,L,16,1,1,2,Regina,CAN,1977-07-12,SK,66.0,3.0,1995.0,19981999,73,N,Schaefer,CAN,L,200,2010-2011,79,10,18,28
8467516,Niko Kapanen,PHX,C,79,10,18,28,Hämeenlinna,FIN,1978-04-29,,173.0,6.0,1998.0,20012002,68,N,Kapanen,FIN,L,180,2007-2008,79,10,18,28
8476409,Alan Quine,CGY,C,9,1,0,1,Belleville,CAN,1993-02-25,ON,166.0,6.0,2013.0,20152016,72,N,Quine,CAN,L,203,2019-2020,106,10,18,28
8480840,Oskar Bäck,DAL,C,72,5,7,12,Karlstad,SWE,2000-03-12,,75.0,3.0,2018.0,20242025,76,N,Bäck,SWE,L,207,2025-2026,145,9,19,28
8473979,Jaroslav Hlinka,COL,C,63,8,20,28,Prague,CZE,1976-11-10,,,,,20072008,70,N,Hlinka,CZE,L,185,2007-2008,63,8,20,28
8476368,Fredrik Claesson,TBL,D,9,0,0,0,Stockholm,SWE,1992-11-24,,126.0,5.0,2011.0,20152016,73,N,Claesson,SWE,L,196,2021-2022,170,7,21,28
8470310,Aaron Rome,DAL,D,25,0,1,1,Nesbitt,CAN,1983-09-27,MB,104.0,4.0,2002.0,20062007,73,N,Rome,CAN,L,220,2013-2014,225,6,22,28
8480990,Declan Chisholm,WSH,D,26,1,6,7,Bowmanville,CAN,2000-01-12,ON,150.0,5.0,2018.0,20212022,73,N,Chisholm,CAN,L,205,2025-2026,125,6,22,28
8481167,Brayden Pachal,CGY,D,39,1,6,7,Estevan,CAN,1999-08-23,SK,,,,20212022,74,N,Pachal,CAN,R,202,2025-2026,177,6,22,28
8476443,Xavier Ouellet,MTL,D,6,0,0,0,Bayonne,FRA,1993-07-29,,48.0,2.0,2011.0,20132014,72,N,Ouellet,FRA,L,197,2020-2021,178,5,23,28
8477509,Mirco Mueller,NJD,D,50,2,5,7,Winterthur,CHE,1995-03-21,,18.0,1.0,2013.0,20142015,75,N,Mueller,CHE,L,210,2019-2020,185,5,23,28
8479945,Gavin Bayreuther,CBJ,D,51,2,12,14,Canaan,USA,1994-05-12,NH,,,,20182019,74,N,Bayreuther,USA,L,210,2022-2023,122,5,23,28
8481708,Zachary Jones,NYR,D,46,1,10,11,Richmond,USA,2000-10-18,VA,68.0,3.0,2019.0,20202021,71,N,Jones,USA,L,190,2024-2025,115,4,24,28
8476279,Jyrki Jokipakka,"CGY,OTT",D,41,1,5,6,Tampere,FIN,1991-08-20,,195.0,7.0,2011.0,20142015,75,N,Jokipakka,FIN,L,215,2016-2017,150,3,25,28
8459001,Kirk Maltby,DET,L,52,4,2,6,Guelph,CAN,1972-12-22,ON,65.0,3.0,1992.0,19931994,72,N,Maltby,CAN,R,195,2009-2010,191,15,12,27
8476404,Andy Andreoff,NYI,C,3,0,1,1,Pickering,CAN,1991-05-17,ON,80.0,3.0,2011.0,20142015,73,N,Andreoff,CAN,L,208,2022-2023,188,14,13,27
8459450,Shean Donovan,OTT,R,30,2,3,5,Timmins,CAN,1975-01-22,ON,28.0,2.0,1993.0,19941995,75,N,Donovan,CAN,R,218,2009-2010,177,12,15,27
8476447,Miikka Salomaki,NSH,R,5,1,0,1,Raahe,FIN,1993-03-09,,52.0,2.0,2011.0,20142015,71,N,Salomaki,FIN,L,203,2019-2020,167,12,15,27
8477963,Jayce Hawryluk,VAN,R,30,2,3,5,Yorkton,CAN,1996-01-01,SK,32.0,2.0,2014.0,20182019,71,N,Hawryluk,CAN,R,196,2020-2021,98,12,15,27
8483525,Danila Yurov,MIN,R,73,12,15,27,Chelyabinsk,RUS,2003-12-22,,24.0,1.0,2022.0,20252026,73,N,Yurov,RUS,L,178,2025-2026,73,12,15,27
8484210,Gabe Perreault,NYR,R,49,12,15,27,Sherbrooke,CAN,2005-05-07,QC,23.0,1.0,2023.0,20242025,71,N,Perreault,CAN,L,180,2025-2026,54,12,15,27
8483500,Noah Ostlund,BUF,C,60,11,16,27,Stockholm,SWE,2004-03-11,,16.0,1.0,2022.0,20242025,71,N,Ostlund,SWE,L,180,2025-2026,68,11,16,27
8479439,Jacob MacDonald,SJS,D,34,7,2,9,Portland,USA,1993-02-26,OR,,,,20182019,72,N,MacDonald,USA,L,204,2023-2024,135,10,17,27
8481237,Kyle MacLean,NYI,C,59,2,5,7,Verona,USA,1999-04-29,NJ,,,,20232024,73,N,MacLean,USA,L,190,2025-2026,172,10,17,27
8469666,Brandon Bochenski,TBL,R,28,4,9,13,Blaine,USA,1982-04-04,MN,223.0,7.0,2001.0,20052006,73,N,Bochenski,USA,R,195,2009-2010,75,7,20,27
8483505,Matthew Poitras,BOS,C,3,1,0,1,Whitby,CAN,2004-03-10,ON,54.0,2.0,2022.0,20232024,72,N,Poitras,CAN,R,189,2025-2026,69,7,20,27
8473560,Korbinian Holzer,"ANA,NSH",D,49,1,3,4,Munich,DEU,1988-02-16,,111.0,4.0,2006.0,20102011,75,N,Holzer,DEU,R,213,2019-2020,206,6,21,27
8474130,Corey Tropp,ANA,R,1,0,0,0,Grosse Pointe Woods,USA,1989-07-25,MI,89.0,3.0,2007.0,20112012,72,N,Tropp,USA,R,192,2016-2017,149,6,21,27
8462045,Jay McKee,PIT,D,62,1,9,10,Kingston,CAN,1977-09-08,ON,14.0,1.0,1995.0,19951996,76,N,McKee,CAN,L,203,2009-2010,197,4,23,27
8474184,Keaton Ellerby,WPG,D,1,0,1,1,Strathmore,CAN,1988-11-05,AB,10.0,1.0,2007.0,20092010,77,N,Ellerby,CAN,L,220,2014-2015,212,4,23,27
8475598,Ryan Stanton,WSH,D,1,0,0,0,St. Albert,CAN,1989-07-20,AB,,,,20122013,74,N,Stanton,CAN,L,205,2015-2016,120,4,23,27
8477034,Jaycob Megna,VGK,D,4,0,0,0,Plantation,USA,1992-12-10,FL,210.0,7.0,2012.0,20162017,78,N,Megna,USA,L,214,2025-2026,197,4,23,27
8478454,Noah Juulsen,PHI,D,52,1,9,10,Surrey,CAN,1997-04-02,BC,26.0,1.0,2015.0,20172018,74,N,Juulsen,CAN,R,201,2025-2026,209,4,23,27
8480326,Sheldon Dries,DET,C,5,0,0,0,Macomb,USA,1994-04-23,MI,,,,20182019,70,N,Dries,USA,L,182,2025-2026,127,16,10,26
8482070,Mitchell Chaffee,TBL,R,11,0,1,1,Grand Rapids,USA,1998-01-26,MI,,,,20212022,73,N,Chaffee,USA,R,197,2025-2026,109,16,10,26
8484136,Max Sasson,VAN,C,66,13,6,19,Birmingham,USA,2000-09-05,MI,,,,20242025,73,N,Sasson,USA,L,181,2025-2026,95,16,10,26
8474609,Luke Adam,CBJ,C,3,0,0,0,St. John's,CAN,1990-06-18,NL,44.0,2.0,2008.0,20102011,74,N,Adam,CAN,L,207,2014-2015,90,15,11,26
8460540,Mathieu Dandenault,MTL,R,41,4,8,12,Sherbrooke,CAN,1976-02-03,QC,49.0,2.0,1994.0,19951996,72,N,Dandenault,CAN,R,208,2008-2009,102,13,13,26
8479404,Henrik Borgstrom,WSH,C,1,0,0,0,Helsinki,FIN,1997-08-06,,23.0,1.0,2016.0,20172018,75,N,Borgstrom,FIN,L,199,2022-2023,111,13,13,26
8474114,Oscar Moller,LAK,R,13,1,3,4,Stockholm,SWE,1989-01-22,,52.0,2.0,2007.0,20082009,70,N,Moller,SWE,R,189,2010-2011,87,12,14,26
8477887,Patrick Brown,BOS,C,15,0,1,1,Bloomfield Hills,USA,1992-05-29,MI,,,,20142015,73,N,Brown,USA,R,217,2024-2025,164,10,16,26
8466304,Ladislav Nagy,LAK,L,38,9,17,26,Saca,SVK,1979-06-01,,177.0,7.0,1997.0,19992000,71,N,Nagy,SVK,L,192,2007-2008,38,9,17,26
8475213,Drew Shore,CAR,C,4,0,0,0,Denver,USA,1991-01-29,CO,44.0,2.0,2009.0,20122013,74,N,Shore,USA,R,209,2020-2021,98,9,17,26
8475413,Justin Dowling,NYR,C,2,0,0,0,Calgary,CAN,1990-10-01,AB,,,,20162017,71,N,Dowling,CAN,L,178,2025-2026,154,9,17,26
8483890,Braeden Bowman,VGK,R,54,8,18,26,Kitchener,CAN,2003-06-26,ON,,,,20252026,73,N,Bowman,CAN,R,205,2025-2026,54,8,18,26
8459455,David Vyborny,CBJ,R,66,7,19,26,Jihlava,CZE,1975-01-22,,33.0,2.0,1993.0,20002001,70,N,Vyborny,CZE,L,181,2007-2008,66,7,19,26
8479366,Logan Brown,STL,C,30,2,4,6,Raleigh,USA,1998-03-05,NC,11.0,1.0,2016.0,20172018,79,N,Brown,USA,L,229,2022-2023,99,7,19,26
8484798,Zeev Buium,"MIN,VAN",D,76,6,20,26,San Diego,USA,2005-12-07,CA,12.0,1.0,2024.0,20252026,72,N,Buium,USA,L,183,2025-2026,76,6,20,26
8470317,Nate Guenin,COL,D,29,0,0,0,Aliquippa,USA,1982-12-10,PA,127.0,4.0,2002.0,20062007,75,N,Guenin,USA,R,207,2015-2016,196,5,21,26
8467931,Matt Carkner,NYI,D,53,0,3,3,Winchester,CAN,1980-11-03,ON,58.0,2.0,1999.0,20052006,77,N,Carkner,CAN,R,229,2013-2014,236,4,22,26
8479388,Riley Stillman,EDM,D,4,0,0,0,Peterborough,CAN,1998-03-09,ON,114.0,4.0,2016.0,20182019,74,N,Stillman,CAN,L,207,2025-2026,167,4,22,26
8479576,Vincent Desharnais,SJS,D,53,1,6,7,Laval,CAN,1996-05-29,QC,183.0,7.0,2016.0,20222023,79,N,Desharnais,CAN,R,225,2025-2026,218,2,24,26
8480216,Jacob Peterson,SJS,C,6,0,0,0,Lidkoping,SWE,1999-07-19,,132.0,5.0,2017.0,20212022,73,N,Peterson,SWE,L,180,2023-2024,83,14,11,25
8473999,Nick Palmieri,"NJD,MIN",R,38,4,3,7,Utica,USA,1989-07-12,NY,79.0,3.0,2007.0,20092010,75,N,Palmieri,USA,R,220,2011-2012,87,13,12,25
8476966,Gemel Smith,DET,C,3,0,1,1,Toronto,CAN,1994-04-16,ON,104.0,4.0,2012.0,20162017,70,N,Smith,CAN,L,203,2021-2022,91,12,13,25
8483499,Liam Ohgren,"MIN,VAN",L,69,8,10,18,Stockholm,SWE,2004-01-28,,19.0,1.0,2022.0,20232024,72,N,Ohgren,SWE,L,187,2025-2026,97,11,14,25
8475958,Michael Sgarbossa,WSH,C,3,1,1,2,Campbellville,CAN,1992-07-25,ON,,,,20122013,72,N,Sgarbossa,CAN,L,179,2024-2025,93,9,16,25
8458069,Bryan Smolinski,MTL,C,64,8,17,25,Toledo,USA,1971-12-27,OH,21.0,1.0,1990.0,19921993,73,N,Smolinski,USA,R,203,2007-2008,64,8,17,25
8475206,Stefan Elliott,OTT,D,3,0,1,1,Vancouver,CAN,1991-01-30,BC,49.0,2.0,2009.0,20112012,73,N,Elliott,CAN,R,190,2018-2019,87,8,17,25
8462535,Jody Shelley,PHI,L,1,0,0,0,Thompson,CAN,1976-02-07,MB,,,,20002001,75,N,Shelley,CAN,L,230,2012-2013,278,7,18,25
8467348,Christian Backman,CBJ,D,56,2,5,7,Gothenburg,SWE,1980-04-28,,24.0,1.0,1998.0,20022003,76,N,Backman,SWE,L,210,2008-2009,119,5,20,25
8474518,Davis Drewiske,"LAK,MTL",D,29,2,5,7,Hudson,USA,1984-11-22,WI,,,,20082009,74,N,Drewiske,USA,L,222,2012-2013,135,5,20,25
8481567,Henry Thrun,TOR,D,4,0,0,0,Southborough,USA,2001-03-12,MA,101.0,4.0,2019.0,20222023,74,N,Thrun,USA,L,211,2025-2026,123,5,20,25
8475182,David Rundblad,CHI,D,9,0,2,2,Lycksele,SWE,1990-10-08,,17.0,1.0,2009.0,20112012,74,N,Rundblad,SWE,R,187,2015-2016,113,4,21,25
8467354,Dmitri Kalinin,"NYR,PHX",D,73,2,15,17,Chelyabinsk,RUS,1980-07-22,,18.0,1.0,1998.0,19992000,75,N,Kalinin,RUS,L,210,2008-2009,119,3,22,25
8474597,Cody Goloubef,"OTT,DET",D,26,1,1,2,Mississauga,CAN,1989-11-30,ON,37.0,2.0,2008.0,20112012,73,N,Goloubef,CAN,R,190,2019-2020,160,3,22,25
8473514,Jesse Joensuu,EDM,L,20,2,2,4,Pori,FIN,1987-10-05,,60.0,2.0,2006.0,20082009,76,N,Joensuu,FIN,L,213,2014-2015,129,13,11,24
8476907,Mackenzie MacEachern,VAN,L,8,1,3,4,Bloomfield Hills,USA,1994-03-09,MI,67.0,3.0,2012.0,20182019,74,N,MacEachern,USA,L,193,2025-2026,131,12,12,24
8459425,Chris Gratton,"TBL,CBJ",C,24,0,3,3,Brantford,CAN,1975-07-05,ON,3.0,1.0,1993.0,19931994,76,N,Gratton,CAN,L,226,2008-2009,84,10,14,24
8483690,Noah Laba,NYR,C,74,9,15,24,Northville,USA,2003-08-04,MI,111.0,4.0,2022.0,20252026,75,N,Laba,USA,R,214,2025-2026,74,9,15,24
8474095,Dana Tyrell,CBJ,C,3,0,0,0,Airdrie,CAN,1989-04-23,AB,47.0,2.0,2007.0,20102011,70,N,Tyrell,CAN,L,192,2014-2015,135,7,17,24
8474164,Jonathon Blum,MIN,D,4,0,1,1,Long Beach,USA,1989-01-30,CA,23.0,1.0,2007.0,20102011,73,N,Blum,USA,R,188,2014-2015,110,7,17,24
8477959,Joshua Ho-Sang,NYI,R,10,1,1,2,Toronto,CAN,1996-01-22,ON,28.0,1.0,2014.0,20162017,71,N,Ho-Sang,CAN,R,190,2018-2019,53,7,17,24
8481703,Valtteri Puustinen,PIT,R,13,2,1,3,Kuopio,FIN,1999-06-04,,203.0,7.0,2019.0,20212022,71,N,Puustinen,FIN,R,180,2024-2025,66,7,17,24
8471324,Liam Reddox,EDM,L,44,1,9,10,Whitby,CAN,1986-01-27,ON,112.0,4.0,2004.0,20072008,71,N,Reddox,CAN,L,178,2010-2011,100,6,18,24
8477463,Steven Santini,TBL,D,12,0,1,1,Bronxville,USA,1995-03-07,NY,42.0,2.0,2013.0,20152016,75,N,Santini,USA,R,217,2025-2026,136,5,19,24
8476431,Adam Clendening,CBJ,D,4,0,0,0,Niagara Falls,USA,1992-10-26,NY,36.0,2.0,2011.0,20142015,72,N,Clendening,USA,R,194,2018-2019,90,4,20,24
8477046,Joakim Ryan,CAR,D,4,0,0,0,Rumson,USA,1993-06-17,NJ,198.0,7.0,2012.0,20172018,71,N,Ryan,USA,L,185,2020-2021,145,4,20,24
8478491,Jacob Larsson,OTT,D,7,0,0,0,Ljungby,SWE,1997-04-29,,27.0,1.0,2015.0,20162017,74,N,Larsson,SWE,L,193,2022-2023,172,3,21,24
8473600,Benn Ferriero,VAN,R,2,0,0,0,Boston,USA,1987-04-29,MA,196.0,7.0,2006.0,20092010,71,N,Ferriero,USA,R,195,2013-2014,98,14,9,23
8483570,Ben Meyers,SEA,C,52,7,8,15,Delano,USA,1998-11-15,MN,,,,20212022,71,N,Meyers,USA,L,194,2025-2026,127,13,10,23
8455521,Stu Barnes,DAL,C,79,12,11,23,Spruce Grove,CAN,1970-12-25,AB,4.0,1.0,1989.0,19911992,71,N,Barnes,CAN,R,182,2007-2008,79,12,11,23
8475192,Taylor Beck,"EDM,NYR",L,5,0,0,0,St. Catharines,CAN,1991-05-13,ON,70.0,3.0,2009.0,20122013,74,N,Beck,CAN,R,203,2016-2017,92,11,12,23
8475310,Curtis McKenzie,DAL,L,7,0,2,2,Golden,CAN,1991-02-22,BC,159.0,6.0,2009.0,20142015,74,N,McKenzie,CAN,L,205,2017-2018,99,10,13,23
8475650,Brandon Bollig,CGY,L,54,2,2,4,St. Charles,USA,1987-01-31,MO,,,,20112012,74,N,Bollig,USA,L,220,2015-2016,241,10,13,23
8476336,Iiro Pakarinen,EDM,R,40,2,1,3,Loviisa,FIN,1991-08-25,,184.0,7.0,2011.0,20142015,73,N,Pakarinen,FIN,R,212,2017-2018,134,10,13,23
8477415,Anton Slepyshev,EDM,L,50,6,6,12,Penza,RUS,1994-05-13,,88.0,3.0,2013.0,20152016,74,N,Slepyshev,RUS,R,221,2017-2018,102,10,13,23
8477473,Justin Bailey,SJS,R,59,5,9,14,Buffalo,USA,1995-07-01,NY,52.0,2.0,2013.0,20152016,76,N,Bailey,USA,R,214,2023-2024,141,10,13,23
8479536,Axel Jonsson-Fjallby,WPG,L,26,2,3,5,Stockholm,SWE,1998-02-10,,147.0,5.0,2016.0,20212022,73,N,Jonsson-Fjallby,SWE,L,189,2023-2024,99,10,13,23
8475869,Brandon Davidson,BUF,D,6,0,0,0,Taber,CAN,1991-08-21,AB,162.0,6.0,2010.0,20142015,74,N,Davidson,CAN,L,204,2020-2021,180,9,14,23
8478561,Andreas Martinsen,CHI,L,24,1,3,4,Bærum,NOR,1990-06-13,,,,,20152016,74,N,Martinsen,NOR,L,225,2018-2019,152,9,14,23
8469820,Zenon Konopka,"MIN,BUF",C,59,1,2,3,Niagara on the Lake,CAN,1981-01-02,ON,,,,20052006,72,N,Konopka,CAN,L,213,2013-2014,317,8,15,23
8482624,Daniil Miromanov,CGY,D,1,0,0,0,Moscow,RUS,1997-07-11,,,,,20212022,76,N,Miromanov,RUS,R,207,2025-2026,94,7,16,23
8475640,Erik Gustafsson,PHI,D,31,2,8,10,Kvissleby,SWE,1988-12-15,,,,,20102011,70,N,Gustafsson,SWE,L,180,2013-2014,91,6,17,23
8476403,Klas Dahlbeck,CAR,D,33,1,4,5,Katrineholm,SWE,1991-07-06,,79.0,3.0,2011.0,20142015,75,N,Dahlbeck,SWE,L,207,2017-2018,170,6,17,23
8477359,Tucker Poolman,VAN,D,3,0,1,1,Dubuque,USA,1993-06-08,IA,127.0,5.0,2013.0,20172018,74,N,Poolman,USA,R,199,2022-2023,163,6,17,23
8478846,Christian Wolanin,VAN,D,16,0,3,3,Quebec City,CAN,1995-03-17,QC,107.0,4.0,2015.0,20172018,74,N,Wolanin,CAN,L,190,2022-2023,86,6,17,23
8458527,Philippe Boucher,"DAL,PIT",D,41,3,6,9,St. Apollinaire,CAN,1973-03-24,QC,13.0,1.0,1991.0,19921993,75,N,Boucher,CAN,R,218,2008-2009,79,5,18,23
8484197,Oliver Moore,CHI,C,51,5,14,19,Mounds View,USA,2005-01-22,MN,19.0,1.0,2023.0,20242025,71,N,Moore,USA,L,188,2025-2026,60,5,18,23
8456547,Bret Hedican,ANA,D,51,1,5,6,St. Paul,USA,1970-08-10,MN,198.0,10.0,1988.0,19911992,74,N,Hedican,USA,L,210,2008-2009,117,3,20,23
8477009,Jake Dotchin,ANA,D,20,0,1,1,Cambridge,CAN,1994-03-24,ON,161.0,6.0,2012.0,20162017,75,N,Dotchin,CAN,R,210,2018-2019,103,3,20,23
8459443,Anders Eriksson,"PHX,NYR",D,20,0,5,5,Bollnas,SWE,1975-01-09,,22.0,1.0,1993.0,19951996,75,N,Eriksson,SWE,L,224,2009-2010,81,1,22,23
8473658,Victor Bartley,"NSH,MTL",D,10,0,0,0,Ottawa,CAN,1988-02-17,ON,,,,20122013,72,N,Bartley,CAN,L,217,2015-2016,121,1,22,23
8475800,Teemu Pulkkinen,"MIN,ARI",L,13,2,0,2,Vantaa,FIN,1992-01-02,,111.0,4.0,2010.0,20132014,70,N,Pulkkinen,FIN,R,185,2016-2017,83,13,9,22
8479322,Wade Allison,PHI,R,60,9,6,15,Carman,CAN,1997-10-14,MB,52.0,2.0,2016.0,20202021,74,N,Allison,CAN,R,205,2022-2023,75,13,9,22
8475739,Michael Bournival,TBL,L,5,0,0,0,Shawinigan,CAN,1992-05-31,QC,71.0,3.0,2010.0,20132014,71,N,Bournival,CAN,L,198,2017-2018,113,12,10,22
8479373,Jonathan Dahlen,SJS,C,61,12,10,22,Ostersund,SWE,1997-12-20,,42.0,2.0,2016.0,20212022,71,N,Dahlen,SWE,L,180,2021-2022,61,12,10,22
8469755,Brandon Segal,NYR,R,1,0,0,0,Richmond,CAN,1983-07-12,BC,102.0,4.0,2002.0,20082009,74,N,Segal,CAN,R,215,2012-2013,103,11,11,22
8474588,Viktor Tikhonov,"CHI,ARI",R,50,3,3,6,Riga,LVA,1988-05-12,,28.0,1.0,2008.0,20082009,74,N,Tikhonov,RUS,R,189,2015-2016,111,11,11,22
8470700,Byron Bitz,VAN,R,10,1,3,4,Saskatoon,CAN,1984-07-21,SK,107.0,4.0,2003.0,20082009,77,N,Bitz,CAN,R,215,2011-2012,97,10,12,22
8474705,Mark Olver,COL,C,32,4,2,6,Burnaby,CAN,1988-01-01,BC,140.0,5.0,2008.0,20102011,70,N,Olver,CAN,L,170,2012-2013,74,10,12,22
8475214,Jeremy Morin,"CHI,CBJ",L,43,2,4,6,Auburn,USA,1991-04-16,NY,45.0,2.0,2009.0,20102011,73,N,Morin,USA,R,195,2014-2015,82,10,12,22
8479379,Givani Smith,"SJS,COL",R,13,0,0,0,Toronto,CAN,1998-02-27,ON,46.0,2.0,2016.0,20192020,74,N,Smith,CAN,L,214,2024-2025,168,9,13,22
8450900,Gary Roberts,TBL,L,30,4,3,7,North York,CAN,1966-05-23,ON,12.0,1.0,1984.0,19861987,74,N,Roberts,CAN,L,215,2008-2009,68,7,15,22
8470685,Alexander Sulzer,BUF,D,25,0,2,2,Kaufbeuren,DEU,1984-05-30,,92.0,3.0,2003.0,20082009,73,N,Sulzer,DEU,L,198,2013-2014,131,7,15,22
8470713,Paul Bissonnette,PHX,L,39,2,6,8,Welland,CAN,1985-03-11,ON,121.0,4.0,2003.0,20082009,74,N,Bissonnette,CAN,L,216,2013-2014,202,7,15,22
8471733,Rich Clune,TOR,L,19,0,4,4,Toronto,CAN,1987-04-25,ON,71.0,3.0,2005.0,20092010,71,N,Clune,CAN,L,211,2015-2016,139,7,15,22
8477461,Remi Elie,TBL,L,1,0,0,0,Cornwall,CAN,1995-04-16,ON,40.0,2.0,2013.0,20162017,73,N,Elie,CAN,L,215,2021-2022,107,7,15,22
8480853,Liam Foudy,NYI,C,1,0,0,0,Scarborough,CAN,2000-02-04,ON,18.0,1.0,2018.0,20192020,73,N,Foudy,CAN,L,186,2025-2026,105,7,15,22
8482166,Shakir Mukhamadullin,SJS,D,50,5,7,12,Ufa,RUS,2002-01-10,,20.0,1.0,2020.0,20232024,76,N,Mukhamadullin,RUS,L,200,2025-2026,83,7,15,22
8460507,Wayne Primeau,TOR,C,59,3,5,8,Scarborough,CAN,1976-06-04,ON,17.0,1.0,1994.0,19941995,76,N,Primeau,CAN,L,225,2009-2010,126,6,16,22
8475808,Michael Chaput,ARI,C,13,0,0,0,Ile Bizard,CAN,1992-04-09,QC,89.0,3.0,2010.0,20132014,74,N,Chaput,CAN,L,199,2020-2021,182,6,16,22
8479639,Dylan Coghlan,VGK,D,3,0,0,0,Duncan,CAN,1998-02-19,BC,,,,20202021,74,N,Coghlan,CAN,R,205,2025-2026,115,6,16,22
8462032,Bryan Berard,NYI,D,54,5,17,22,Woonsocket,USA,1977-03-05,RI,1.0,1.0,1995.0,19961997,74,N,Berard,USA,L,220,2007-2008,54,5,17,22
8475153,Dylan Olsen,FLA,D,8,0,1,1,Salt Lake City,USA,1991-01-03,UT,28.0,1.0,2009.0,20112012,74,N,Olsen,USA,L,223,2015-2016,124,5,17,22
8477335,Kyle Burroughs,LAK,D,33,0,3,3,Vancouver,CAN,1995-07-12,BC,196.0,7.0,2013.0,20202021,72,N,Burroughs,CAN,R,193,2024-2025,201,5,17,22
8471710,Taylor Chorney,"WSH,CBJ",D,25,1,3,4,Thunder Bay,CAN,1987-04-27,ON,36.0,2.0,2005.0,20082009,72,N,Chorney,CAN,L,193,2017-2018,166,4,18,22
8471748,Mark Fraser,NJD,D,34,0,4,4,Ottawa,CAN,1986-09-29,ON,84.0,3.0,2005.0,20062007,76,N,Fraser,CAN,L,220,2014-2015,212,4,18,22
8473558,Cory Emmerton,DET,C,18,0,2,2,St. Thomas,CAN,1988-06-01,ON,41.0,2.0,2006.0,20102011,72,N,Emmerton,CAN,L,191,2013-2014,139,12,9,21
8484164,Dalibor Dvorsky,STL,R,71,12,9,21,Zvolen,SVK,2005-06-15,,10.0,1.0,2023.0,20242025,73,N,Dvorsky,SVK,L,207,2025-2026,73,12,9,21
8482652,Walker Duehr,WPG,R,3,0,0,0,Sioux Falls,USA,1997-11-23,SD,,,,20212022,74,N,Duehr,USA,R,210,2025-2026,95,11,10,21
8469584,Joel Perrault,VAN,C,7,0,0,0,Montréal,CAN,1983-04-06,QC,137.0,5.0,2001.0,20052006,74,N,Perrault,CAN,R,212,2010-2011,65,10,11,21
8471521,Brad Staubitz,ANA,R,15,1,1,2,Edmonton,CAN,1984-07-28,AB,,,,20082009,73,N,Staubitz,CAN,R,207,2012-2013,230,10,11,21
8473542,Tom Sestito,PIT,L,13,0,2,2,Rome,USA,1987-09-28,NY,85.0,3.0,2006.0,20072008,77,N,Sestito,USA,L,228,2016-2017,154,10,11,21
8479981,Jonah Gadjovich,FLA,L,10,0,3,3,Whitby,CAN,1998-10-12,ON,55.0,2.0,2017.0,20202021,75,N,Gadjovich,CAN,L,211,2025-2026,170,10,11,21
8470867,Troy Bodie,TOR,R,5,0,0,0,Portage la Prairie,CAN,1985-01-25,MB,278.0,9.0,2003.0,20082009,77,N,Bodie,CAN,R,226,2014-2015,159,9,12,21
8477929,Dennis Rasmussen,ANA,C,27,1,3,4,Vasteras,SWE,1990-07-03,,,,,20152016,75,N,Rasmussen,SWE,L,192,2017-2018,139,9,12,21
8485402,Michael Misa,SJS,C,45,9,12,21,Oakville,CAN,2007-02-16,ON,2.0,1.0,2025.0,20252026,73,N,Misa,CAN,L,185,2025-2026,45,9,12,21
