playerId,goalieFullName,teamAbbrevs,positionCode,gamesPlayed,wins,losses,otLosses,birthCity,birthCountryCode,birthDate,birthStateProvinceCode,draftOverall,draftRound,draftYear,firstSeasonForGameType,height,isInHallOfFameYn,lastName,nationalityCode,shootsCatches,shutouts,ties,weight,Last Season
8484268,Nikita Tolopilo,VAN,G,21,6,11,2,Minsk,BLR,2000-04-06,,,,,20242025,78,N,Tolopilo,BLR,L,0,,229,2025-2026
8481033,Akira Schmid,VGK,G,34,16,10,6,Bern,CHE,2000-05-12,,136.0,5.0,2018.0,20212022,77,N,Schmid,CHE,L,2,,190,2025-2026
8480843,Lukas Dostal,ANA,G,56,30,20,4,Brno,CZE,2000-06-22,,85.0,3.0,2018.0,20212022,74,N,Dostal,CZE,L,0,,190,2025-2026
8480885,Olivier Rodrigue,EDM,G,2,0,1,0,Chicoutimi,CAN,2000-07-06,QC,62.0,2.0,2018.0,20242025,73,N,Rodrigue,CAN,L,0,,158,2024-2025
8480981,Joel Hofer,STL,G,46,24,13,5,Winnipeg,CAN,2000-07-30,MB,107.0,4.0,2018.0,20212022,77,N,Hofer,CAN,L,6,,193,2025-2026
8480867,Kevin Mandolese,OTT,G,3,1,2,0,Blainville,CAN,2000-08-22,QC,157.0,6.0,2018.0,20222023,76,N,Mandolese,CAN,L,0,,180,2022-2023
8480992,Magnus Chrona,SJS,G,9,1,6,1,Stockholm,SWE,2000-08-28,,152.0,5.0,2018.0,20232024,78,N,Chrona,SWE,L,0,,225,2023-2024
8481707,Erik Portillo,LAK,G,1,1,0,0,Gothenburg,SWE,2000-09-03,,67.0,3.0,2019.0,20242025,78,N,Portillo,SWE,L,0,,218,2024-2025
8484910,Victor Ostman,SEA,G,1,0,1,0,Danderyd,SWE,2000-10-03,,,,,20242025,76,N,Ostman,SWE,L,0,,205,2025-2026
8481551,Colten Ellis,BUF,G,16,8,4,2,Whycocomagh,CAN,2000-10-05,NS,93.0,3.0,2019.0,20252026,73,N,Ellis,CAN,L,1,,191,2025-2026
8481544,Mads Sogaard,OTT,G,2,1,0,0,Aalborg,DNK,2000-12-13,,37.0,2.0,2019.0,20212022,79,N,Sogaard,DNK,L,0,,231,2025-2026
8482076,Nico Daws,NJD,G,3,2,1,0,Munich,DEU,2000-12-22,,84.0,3.0,2020.0,20212022,76,N,Daws,CAN,L,0,,205,2025-2026
8481529,Trent Miner,COL,G,4,1,0,3,Brandon,CAN,2001-02-05,MB,202.0,7.0,2019.0,20242025,73,N,Miner,CAN,L,1,,185,2025-2026
8481668,Arturs Silovs,PIT,G,39,19,12,8,Riga,LVA,2001-03-22,,156.0,6.0,2019.0,20222023,76,N,Silovs,LVA,L,2,,208,2025-2026
8482982,Jet Greaves,CBJ,G,55,26,19,9,Cambridge,CAN,2001-03-30,ON,,,,20222023,72,N,Greaves,CAN,L,2,,188,2025-2026
8481692,Dustin Wolf,CGY,G,57,23,29,3,Gilroy,USA,2001-04-16,CA,214.0,7.0,2019.0,20222023,72,N,Wolf,USA,L,2,,166,2025-2026
8481519,Spencer Knight,CHI,G,55,19,25,11,Darien,USA,2001-04-19,CT,13.0,1.0,2019.0,20202021,75,N,Knight,USA,L,3,,191,2025-2026
8482487,Jakub Dobes,MTL,G,43,29,10,4,Ostrava,CZE,2001-05-27,,136.0,5.0,2020.0,20242025,76,N,Dobes,CZE,L,0,,215,2025-2026
8481597,Hugo Alnefelt,TBL,G,1,0,0,0,Danderyd,SWE,2001-06-04,,71.0,3.0,2019.0,20212022,75,N,Alnefelt,SWE,L,0,,189,2021-2022
8483710,Dennis Hildeby,TOR,G,20,5,7,4,Jarfalla,SWE,2001-08-19,,122.0,4.0,2022.0,20242025,79,N,Hildeby,SWE,L,1,,231,2025-2026
8482515,Artur Akhtyamov,TOR,G,3,0,2,0,Kazan,RUS,2001-10-31,,106.0,4.0,2020.0,20252026,74,N,Akhtyamov,RUS,L,0,,176,2025-2026
8482221,Devon Levi,BUF,G,9,2,7,0,Dollard-des-Ormeaux,CAN,2001-12-27,QC,212.0,7.0,2020.0,20222023,72,N,Levi,CAN,L,0,,192,2024-2025
8482783,Aleksei Kolosov,PHI,G,4,0,2,0,Minsk,BLR,2002-01-04,,78.0,3.0,2021.0,20242025,73,N,Kolosov,BLR,L,0,,185,2025-2026
8482446,Joel Blomqvist,PIT,G,15,4,9,1,Uusikaarlepyy,FIN,2002-01-10,,52.0,2.0,2020.0,20242025,75,N,Blomqvist,FIN,L,0,,204,2024-2025
8483746,Vyacheslav Buteyets,ANA,G,1,0,0,0,Moscow,RUS,2002-05-29,,178.0,6.0,2022.0,20252026,76,N,Buteyets,RUS,L,0,,220,2025-2026
8482193,Dylan Garand,NYR,G,3,2,0,1,Victoria,CAN,2002-06-07,BC,103.0,4.0,2020.0,20252026,73,N,Garand,CAN,L,0,,185,2025-2026
8482137,Yaroslav Askarov,SJS,G,47,21,20,4,Omsk,RUS,2002-06-16,,11.0,1.0,2020.0,20222023,75,N,Askarov,RUS,R,0,,180,2025-2026
8482123,Drew Commesso,CHI,G,3,2,1,0,Norwell,USA,2002-07-19,MA,46.0,2.0,2020.0,20242025,74,N,Commesso,USA,L,1,,180,2025-2026
8482447,Leevi Meriläinen,OTT,G,20,8,10,1,Oulu,FIN,2002-08-13,,71.0,3.0,2020.0,20222023,74,N,Meriläinen,FIN,L,0,,196,2025-2026
8482668,Tristan Lennox,NYI,G,1,0,0,0,Ottawa,CAN,2002-10-21,ON,93.0,3.0,2021.0,20242025,75,N,Lennox,CAN,L,0,,204,2024-2025
8482661,Jesper Wallstedt,MIN,G,35,18,9,6,Vasteras,SWE,2002-11-14,,20.0,1.0,2021.0,20232024,75,N,Wallstedt,SWE,L,4,,214,2025-2026
8482657,Sebastian Cossa,DET,G,1,1,0,0,Hamilton,CAN,2002-11-21,ON,15.0,1.0,2021.0,20242025,78,N,Cossa,CAN,L,0,,221,2024-2025
8482949,Arsenii Sergeev,CGY,G,1,1,0,0,Yaroslavl,RUS,2002-12-16,,205.0,7.0,2021.0,20252026,75,N,Sergeev,RUS,L,0,,192,2025-2026
8483114,Thomas Milic,WPG,G,3,0,1,0,New Westminster,CAN,2003-04-14,BC,151.0,5.0,2023.0,20252026,72,N,Milic,CAN,L,0,,175,2025-2026
8482761,Carl Lindbom,VGK,G,8,2,4,2,Stockholm,SWE,2003-05-20,,222.0,7.0,2021.0,20252026,73,N,Lindbom,SWE,L,0,,186,2025-2026
8483668,Nikke Kokko,SEA,G,3,1,2,0,Oulu,FIN,2004-03-14,,58.0,2.0,2022.0,20242025,75,N,Kokko,FIN,L,0,,184,2025-2026
8483703,Sergei Murashov,PIT,G,5,1,1,2,Yaroslavl,RUS,2004-04-01,,118.0,4.0,2022.0,20252026,74,N,Murashov,RUS,R,1,,185,2025-2026
8484170,Jacob Fowler,MTL,G,17,9,6,2,Melbourne,USA,2004-11-24,FL,69.0,3.0,2023.0,20252026,73,N,Fowler,USA,L,1,,223,2025-2026
