,Player,Team,Position,Age,Date of Birth,Birth City,Birth State/Province,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Team,Draft Round,Round Pick,Overall Draft Position
471,Roman Josi,NSH,D,33,1990-06-01,Bern,,CHE,CHE,73,201,2008,NSH,2,8,38
472,Justin Schultz,EDM,D,33,1990-07-06,Kelowna,BC,CAN,CAN,74,190,2008,ANA,2,13,43
473,Eric O'Dell,WPG,C,33,1990-06-21,Ottawa,ON,CAN,CAN,73,188,2008,ANA,2,9,39
474,Patrick Wiercioch,OTT,D,33,1990-09-12,Burnaby,BC,CAN,CAN,77,202,2008,OTT,2,12,42
475,Colby Robak,"ANA, FLA",D,33,1990-04-24,Dauphin,MB,CAN,CAN,75,194,2008,FLA,2,16,46
476,Luke Adam,CBJ,C,33,1990-06-18,St. John's,NL,CAN,CAN,74,188,2008,BUF,2,14,44
477,Zac Dalpe,BUF,C,34,1989-11-01,Paris,ON,CAN,CAN,74,197,2008,CAR,2,15,45
478,Travis Hamonic,NYI,D,33,1990-08-16,St. Malo,MB,CAN,CAN,73,200,2008,NYI,2,23,53
479,Derek Stepan,NYR,C,33,1990-06-18,Hastings,MN,USA,USA,71,196,2008,NYR,2,21,51
480,Patrice Cormier,WPG,C,33,1990-06-14,Moncton,NB,CAN,CAN,74,215,2008,N.J,2,24,54
481,Marco Scandella,MIN,D,33,1990-02-23,Montreal,QC,CAN,CAN,75,212,2008,MIN,2,25,55
482,Jimmy Hayes,FLA,R,34,1989-11-21,Dorchester,MA,USA,USA,77,215,2008,TOR,2,30,60
483,Jori Lehtera,STL,C,35,1987-12-23,Helsinki,,FIN,FIN,74,212,2008,STL,3,4,65
484,Michael Stone,ARI,D,33,1990-06-07,Winnipeg,MB,CAN,CAN,75,210,2008,PHX,3,8,69
485,Andrew Campbell,ARI,D,35,1988-02-04,Caledonia,ON,CAN,CAN,76,205,2008,L.A,3,13,74
486,Adam Henrique,N.J,C,33,1990-02-06,Brantford,ON,CAN,CAN,72,195,2008,N.J,3,21,82
487,Lance Bouma,CGY,C,33,1990-03-25,Provost,AB,CAN,CAN,74,208,2008,CGY,3,17,78
488,Brandon McMillan,"ARI, VAN",L,33,1990-03-22,Richmond,BC,CAN,CAN,71,190,2008,ANA,3,24,85
489,Matt Donovan,NYI,D,33,1990-05-09,Edmond,OK,USA,USA,73,205,2008,NYI,4,5,96
490,David Warsofsky,BOS,D,33,1990-05-30,Marshfield,MA,USA,USA,69,170,2008,STL,4,4,95
491,Michal Jordan,CAR,D,33,1990-07-17,Zlin,,CZE,CZE,73,195,2008,CAR,4,14,105
492,Dale Weise,MTL,R,35,1988-08-05,Winnipeg,MB,CAN,CAN,74,196,2008,NYR,4,20,111
493,TJ Brodie,CGY,D,33,1990-06-07,Chatham,ON,CAN,CAN,74,187,2008,CGY,4,23,114
494,Gustav Nyquist,DET,R,34,1989-09-01,Halmstad,,SWE,SWE,71,180,2008,DET,4,30,121
495,Matt Calvert,CBJ,L,33,1989-12-24,Brandon,MB,CAN,CAN,71,186,2008,CBJ,5,6,127
496,Greg Pateryn,MTL,D,33,1990-06-20,Sterling Heights,MI,USA,USA,75,212,2008,TOR,5,7,128
497,Mark Borowiecki,OTT,D,34,1989-07-12,Ottawa,ON,CAN,CAN,74,204,2008,OTT,5,18,139
498,Matt Martin,NYI,L,34,1989-05-08,Windsor,ON,CAN,CAN,75,220,2008,NYI,5,27,148
499,Cam Atkinson,CBJ,R,34,1989-06-05,Riverside,CT,USA,USA,68,176,2008,CBJ,6,6,157
500,Jared Spurgeon,MIN,D,34,1989-11-29,Edmonton,AB,CAN,CAN,69,166,2008,NYI,6,5,156
501,Mark Barberio,T.B,D,33,1990-03-23,Montreal,QC,CAN,CAN,73,200,2008,T.B,6,1,152
502,Luke Witkowski,T.B,D,33,1990-04-14,Holland,MI,USA,USA,74,210,2008,T.B,6,9,160
503,Ben Smith,"CHI, S.J",R,35,1988-07-11,Winston-Salem,NC,USA,USA,71,203,2008,CHI,6,18,169
504,Zac Rinaldo,PHI,C,33,1990-06-15,Mississauga,ON,CAN,CAN,70,192,2008,PHI,6,27,178
505,Tommy Wingels,S.J,C,35,1988-04-12,Evanston,IL,USA,USA,72,200,2008,S.J,6,26,177
506,Zach Redmond,COL,D,35,1988-07-26,Traverse City,MI,USA,USA,74,212,2008,ATL,7,3,184
507,Sean Collins,CBJ,C,34,1988-12-29,Saskatoon,SK,CAN,CAN,73,198,2008,CBJ,7,6,187
508,Andrew MacWilliam,TOR,D,33,1990-03-25,Calgary,AB,CAN,CAN,74,223,2008,TOR,7,7,188
509,Matt Bartkowski,BOS,D,35,1988-06-04,Pittsburgh,PA,USA,USA,73,201,2008,FLA,7,9,190
510,Stu Bickel,MIN,D,37,1986-10-02,Chanhassen,MN,USA,USA,76,207,-,-,-,-,-
511,Dalton Prout,CBJ,D,33,1990-03-13,Kingsville,ON,CAN,CAN,75,215,2010,CBJ,6,4,154
512,Justin Hodgman,ARI,C,35,1988-06-27,Brampton,ON,CAN,CAN,73,203,-,-,-,-,-
513,Jordie Benn,DAL,D,36,1987-07-26,Victoria,BC,CAN,CAN,74,201,-,-,-,-,-
514,Antoine Roussel,DAL,L,34,1989-11-21,Roubaix,,FRA,FRA,71,200,-,-,-,-,-
515,Tyler Johnson,T.B,C,33,1990-07-29,Spokane,WA,USA,USA,68,185,-,-,-,-,-
516,Brian Lashoff,DET,D,33,1990-07-16,Albany,NY,USA,USA,75,215,-,-,-,-,-
517,Mike Hoffman,OTT,L,34,1989-11-24,Kitchener,ON,CAN,CAN,72,190,2009,OTT,5,9,130
518,Tyler Bozak,TOR,C,37,1986-03-19,Regina,SK,CAN,CAN,73,187,-,-,-,-,-
519,Zach Sill,"PIT, TOR",C,35,1988-05-24,Truro,NS,CAN,CAN,72,214,-,-,-,-,-
520,Jordan Schroeder,MIN,C,33,1990-09-29,Lakeville,MN,USA,USA,69,170,2009,VAN,1,22,22
521,Tim Erixon,"CBJ, CHI, TOR",D,32,1991-02-24,Port Chester,NY,USA,SWE,74,200,2009,CGY,1,23,23
522,Marcus Johansson,WSH,L,33,1990-10-06,Landskrona,,SWE,SWE,73,203,2009,WSH,1,24,24
523,Jordan Caron,"BOS, COL",R,33,1990-11-02,Sayabec,QC,CAN,CAN,75,204,2009,BOS,1,25,25
524,Kyle Palmieri,ANA,R,32,1991-02-01,Smithtown,NY,USA,USA,71,198,2009,ANA,1,26,26
525,Dylan Olsen,FLA,D,32,1991-01-03,Salt Lake City,UT,USA,CAN,74,223,2009,CHI,1,28,28
526,Carter Ashton,TOR,R,32,1991-04-01,Winnipeg,MB,CAN,CAN,75,215,2009,T.B,1,29,29
527,Simon Despres,"ANA, PIT",D,32,1991-07-27,Laval,QC,CAN,CAN,76,218,2009,PIT,1,30,30
528,Landon Ferraro,DET,C,32,1991-08-08,Trail,BC,CAN,CAN,72,173,2009,DET,2,2,32
529,Ryan O'Reilly,COL,C,32,1991-02-07,Clinton,ON,CAN,CAN,73,207,2009,COL,2,3,33
530,Carl Klingberg,WPG,L,32,1991-01-28,Gothenburg,,SWE,SWE,75,188,2009,ATL,2,4,34
531,Kyle Clifford,L.A,L,32,1991-01-13,Ayr,ON,CAN,CAN,74,217,2009,L.A,2,5,35
532,Chris Brown,WSH,R,32,1991-02-03,Flower Mound,TX,USA,USA,74,188,2009,PHX,2,6,36
533,Mat Clark,ANA,D,33,1990-10-17,Wheat Ridge,CO,USA,USA,75,225,2009,ANA,2,7,37
534,Alex Chiasson,OTT,R,33,1990-10-01,Montreal,QC,CAN,CAN,76,208,2009,DAL,2,8,38
535,Jakob Silfverberg,ANA,R,33,1990-10-13,Gävle,,SWE,SWE,73,207,2009,OTT,2,9,39
536,Anton Lander,EDM,C,32,1991-04-24,Sundsvall,,SWE,SWE,72,184,2009,EDM,2,10,40
537,John Tavares,NYI,C,33,1990-09-20,Mississauga,ON,CAN,CAN,73,216,2009,NYI,1,1,1
538,Victor Hedman,T.B,D,32,1990-12-18,Ornskoldsvik,,SWE,SWE,79,244,2009,T.B,1,2,2
539,Matt Duchene,COL,C,32,1991-01-16,Haliburton,ON,CAN,CAN,71,195,2009,COL,1,3,3
540,Evander Kane,WPG,L,32,1991-08-02,Vancouver,BC,CAN,CAN,74,210,2009,ATL,1,4,4
541,Brayden Schenn,PHI,C,32,1991-08-22,Saskatoon,SK,CAN,CAN,73,199,2009,L.A,1,5,5
542,Oliver Ekman-Larsson,ARI,D,32,1991-07-17,Karlskrona,,SWE,SWE,74,200,2009,PHX,1,6,6
543,Nazem Kadri,TOR,C,33,1990-10-06,London,ON,CAN,CAN,72,185,2009,TOR,1,7,7
544,Jared Cowen,OTT,D,32,1991-01-25,Saskatoon,SK,CAN,CAN,77,238,2009,OTT,1,9,9
545,Magnus Paajarvi,STL,L,32,1991-04-12,Norrkoping,,SWE,SWE,75,206,2009,EDM,1,10,10
546,Ryan Ellis,NSH,D,32,1991-01-03,Hamilton,ON,CAN,CAN,70,180,2009,NSH,1,11,11
547,Calvin de Haan,NYI,D,32,1991-05-09,Carp,ON,CAN,CAN,73,195,2009,NYI,1,12,12
548,Zack Kassian,VAN,R,32,1991-01-24,Windsor,ON,CAN,CAN,75,211,2009,BUF,1,13,13
549,Dmitry Kulikov,FLA,D,33,1990-10-29,Lipetsk,,RUS,RUS,73,201,2009,FLA,1,14,14
550,Peter Holland,TOR,C,32,1991-01-14,Toronto,ON,CAN,CAN,74,193,2009,ANA,1,15,15
551,Nick Leddy,NYI,D,32,1991-03-20,Eden Prairie,MN,USA,USA,72,205,2009,MIN,1,16,16
552,David Rundblad,CHI,D,33,1990-10-08,Lycksele,,SWE,SWE,74,187,2009,STL,1,17,17
553,Chris Kreider,NYR,L,32,1991-04-30,Boxford,MA,USA,USA,75,230,2009,NYR,1,19,19
554,Jacob Josefson,N.J,C,32,1991-03-02,Stockholm,,SWE,SWE,72,196,2009,N.J,1,20,20
555,John Moore,"ARI, NYR",D,33,1990-11-19,Winnetka,IL,USA,USA,75,207,2009,CBJ,1,21,21
556,Brayden McNabb,L.A,D,32,1991-01-21,Davidson,SK,CAN,CAN,76,215,2009,BUF,3,5,66
557,Reilly Smith,BOS,R,32,1991-04-01,Toronto,ON,CAN,CAN,73,185,2009,DAL,3,8,69
558,Taylor Beck,NSH,L,32,1991-05-13,St. Catharines,ON,CAN,CAN,74,203,2009,NSH,3,9,70
559,Tomas Tatar,DET,L,33,1990-12-01,Ilava,,SVK,SVK,70,173,2009,DET,2,30,60
560,Philip Samuelsson,ARI,D,32,1991-07-26,Leksand,,SWE,SWE,74,194,2009,PIT,2,31,61
561,Tyson Barrie,COL,D,32,1991-07-26,Victoria,BC,CAN,CAN,71,197,2009,COL,3,3,64
562,Eric Gelinas,N.J,D,32,1991-05-08,Vanier,ON,CAN,CAN,76,215,2009,N.J,2,24,54
563,Jesse Blacker,ANA,D,32,1991-04-19,Toronto,ON,CAN,CAN,73,190,2009,TOR,2,28,58
564,Brandon Pirri,FLA,R,32,1991-04-10,Toronto,ON,CAN,CAN,72,180,2009,CHI,2,29,59
565,Stefan Elliott,COL,D,32,1991-01-30,Vancouver,BC,CAN,CAN,73,190,2009,COL,2,19,49
566,Brian Dumoulin,PIT,D,32,1991-09-06,Biddeford,ME,USA,USA,76,207,2009,CAR,2,21,51
567,Richard Panik,TOR,R,32,1991-02-07,Martin,,SVK,SVK,73,203,2009,T.B,2,22,52
568,Drew Shore,CGY,C,32,1991-01-29,Denver,CO,USA,USA,75,209,2009,FLA,2,14,44
569,Jeremy Morin,"CBJ, CHI",L,32,1991-04-16,Auburn,NY,USA,USA,73,195,2009,ATL,2,15,45
570,Mattias Ekholm,NSH,D,33,1990-05-24,Borlange,,SWE,SWE,76,215,2009,NSH,4,11,102
571,Marcus Foligno,BUF,L,32,1991-08-10,Buffalo,NY,USA,CAN,75,226,2009,BUF,4,13,104
572,Sami Vatanen,ANA,D,32,1991-06-03,Jyväskylä,,FIN,FIN,70,185,2009,ANA,4,15,106
573,Linden Vey,VAN,R,32,1991-07-17,Wakaw,SK,CAN,CAN,72,189,2009,L.A,4,5,96
574,Jordan Szwarz,ARI,R,32,1991-05-14,Burlington,ON,CAN,CAN,71,192,2009,PHX,4,6,97
575,Craig Smith,NSH,R,34,1989-09-05,Madison,WI,USA,USA,72,204,2009,NSH,4,7,98
576,Casey Cizikas,NYI,C,32,1991-02-27,Toronto,ON,CAN,CAN,71,190,2009,NYI,4,1,92
577,David Savard,CBJ,D,33,1990-10-22,St. Hyacinthe,QC,CAN,CAN,73,235,2009,CBJ,4,3,94
578,Nicolas Deslauriers,BUF,L,32,1991-02-22,LaSalle,QC,CAN,CAN,73,220,2009,L.A,3,23,84
579,Cody Eakin,DAL,C,32,1991-05-24,Winnipeg,MB,CAN,CAN,72,196,2009,WSH,3,24,85
580,Ryan Bourque,NYR,C,32,1991-01-03,Boxford,MA,USA,USA,69,188,2009,NYR,3,19,80
581,Kevin Connauton,"CBJ, DAL",D,33,1990-02-23,Edmonton,AB,CAN,CAN,74,205,2009,VAN,3,22,83
582,Michael Latta,WSH,C,32,1991-05-25,Kitchener,ON,CAN,CAN,72,188,2009,NSH,3,11,72
583,Andrej Nestrasil,"CAR, DET",C,32,1991-02-22,Prague,,CZE,CZE,75,200,2009,DET,3,14,75
584,Garrett Wilson,FLA,L,32,1991-03-16,Barrie,ON,CAN,CAN,74,218,2009,FLA,4,16,107
585,Gabriel Dumont,MTL,C,33,1990-10-06,Ville Degelis,QC,CAN,CAN,70,195,2009,MTL,5,18,139
586,Corban Knight,CGY,C,33,1990-09-10,Oliver,BC,CAN,CAN,74,195,2009,FLA,5,14,135
587,Tomas Vincour,COL,C,33,1990-11-19,Brno,,CZE,CZE,74,204,2009,DAL,5,8,129
588,Gabriel Bourque,NSH,L,33,1990-09-23,Rimouski,QC,CAN,CAN,70,206,2009,NSH,5,11,132
589,Seth Helgeson,N.J,D,33,1990-10-08,Faribault,MN,USA,USA,76,219,2009,N.J,4,23,114
590,Ben Chiarot,WPG,D,32,1991-05-09,Hamilton,ON,CAN,CAN,75,232,2009,ATL,4,29,120
591,Erik Haula,MIN,"C, L",32,1991-03-23,Pori,,FIN,FIN,71,191,2009,MIN,7,1,182
592,Rasmus Rissanen,CAR,D,32,1991-07-13,Kuopio,,FIN,FIN,75,217,2009,CAR,6,27,178
593,Brandon Kozun,TOR,R,33,1990-03-08,Los Angeles,CA,USA,USA,68,167,2009,L.A,6,28,179
594,Jerry D'Amigo,BUF,R,32,1991-02-19,Binghamton,NY,USA,USA,71,200,2009,TOR,6,7,158
595,Curtis McKenzie,DAL,L,32,1991-02-22,Golden,BC,CAN,CAN,74,205,2009,DAL,6,8,159
596,Anders Lee,NYI,L,33,1990-07-03,Edina,MN,USA,USA,75,235,2009,NYI,6,1,152
597,Phil Varone,BUF,C,33,1990-12-04,Vaughan,ON,CAN,CAN,70,193,2009,S.J,5,26,147
598,Marcus Kruger,CHI,C,33,1990-05-27,Stockholm,,SWE,SWE,72,186,2009,CHI,5,28,149
599,Jordan Nolan,L.A,C,34,1989-06-23,"Garden River, First Nations",ON,CAN,CAN,75,219,2009,L.A,7,5,186
600,Oliver Lauridsen,PHI,D,34,1989-03-24,Gentofte,,DNK,DNK,78,220,2009,PHI,7,15,196
601,Craig Cunningham,"ARI, BOS",L,33,1990-09-13,Trail,BC,CAN,CAN,70,184,2010,BOS,4,7,97
602,Brandon Manning,PHI,D,33,1990-06-04,Prince George,BC,CAN,CAN,73,205,-,-,-,-,-
603,Brenden Dillon,"DAL, S.J",D,33,1990-11-13,New Westminster,BC,CAN,CAN,76,224,-,-,-,-,-
604,Andrew Agozzino,COL,L,32,1991-01-03,Kleinburg,ON,CAN,CAN,70,187,-,-,-,-,-
605,Radko Gudas,T.B,D,33,1990-06-05,Prague,,CZE,CZE,72,208,2010,T.B,3,6,66
606,Julien Brouillette,WPG,D,37,1986-12-05,St-Esprit,QC,CAN,CAN,71,185,-,-,-,-,-
607,Ryan Stanton,VAN,D,34,1989-07-20,St. Albert,AB,CAN,CAN,73,205,-,-,-,-,-
608,Nate Prosser,MIN,D,37,1986-05-07,Elk River,MN,USA,USA,74,201,-,-,-,-,-
609,Aaron Volpatti,WSH,L,38,1985-05-30,Revelstoke,BC,CAN,CAN,72,215,-,-,-,-,-
610,Matt Irwin,S.J,D,36,1987-11-29,Victoria,BC,CAN,CAN,74,200,-,-,-,-,-
611,Brandon Bollig,CGY,L,36,1987-01-31,St. Charles,MO,USA,USA,74,220,-,-,-,-,-
612,Matt Fraser,"BOS, EDM",R,33,1990-05-20,Red Deer,AB,CAN,CAN,75,188,-,-,-,-,-
613,Christopher Tanev,VAN,D,33,1989-12-20,Toronto,ON,CAN,CAN,74,193,-,-,-,-,-
614,Mats Zuccarello,NYR,R,36,1987-09-01,Oslo,,NOR,NOR,68,181,-,-,-,-,-
615,Calle Jarnkrok,NSH,C,32,1991-09-25,Gävle,,SWE,SWE,72,192,2010,DET,2,21,51
616,Oscar Lindberg,NYR,C,32,1991-10-29,Skellefteå,,SWE,SWE,73,202,2010,PHX,2,27,57
617,Martin Marincin,EDM,D,31,1992-02-18,Kosice,,SVK,SVK,77,217,2010,EDM,2,16,46
618,Jason Zucker,MIN,L,31,1992-01-16,Newport Beach,CA,USA,USA,71,192,2010,MIN,2,29,59
619,Petr Straka,PHI,R,31,1992-06-15,Plzen,,CZE,CZE,73,188,2010,CBJ,2,25,55
620,Tyler Toffoli,L.A,C,31,1992-04-24,Scarborough,ON,CAN,CAN,72,203,2010,L.A,2,17,47
621,Ryan Spooner,BOS,C,31,1992-01-30,Ottawa,ON,CAN,CAN,70,191,2010,BOS,2,15,45
622,Johan Larsson,BUF,C,31,1992-07-25,Lau,,SWE,SWE,71,206,2010,MIN,2,26,56
623,Mark Alt,PHI,D,32,1991-10-18,Kansas City,MO,USA,USA,76,201,2010,CAR,2,23,53
624,Danny Biega,CAR,D,32,1991-09-29,Montreal,QC,CAN,CAN,72,205,2010,CAR,3,7,67
625,Max Reinhart,CGY,C,31,1992-02-04,West Vancouver,BC,CAN,CAN,73,195,2010,CGY,3,4,64
626,Curtis Hamilton,EDM,L,32,1991-12-04,Tacoma,WA,USA,USA,74,212,2010,EDM,2,18,48
627,Greg McKegg,TOR,C,31,1992-06-17,St. Thomas,ON,CAN,CAN,72,195,2010,TOR,3,2,62
628,Michael Bournival,MTL,L,31,1992-05-31,Shawinigan,QC,CAN,CAN,71,198,2010,COL,3,11,71
629,Evgeny Kuznetsov,WSH,C,31,1992-05-19,Chelyabinsk,,RUS,RUS,74,207,2010,WSH,1,26,26
630,Charlie Coyle,MIN,C,31,1992-03-02,E. Weymouth,MA,USA,USA,75,223,2010,S.J,1,28,28
631,Patrik Nemeth,DAL,D,31,1992-02-08,Stockholm,,SWE,SWE,76,230,2010,DAL,2,11,41
632,Christian Thomas,MTL,L,31,1992-05-26,Toronto,ON,CAN,CAN,69,175,2010,NYR,2,10,40
633,Jon Merrill,N.J,D,31,1992-02-03,Oklahoma City,OK,USA,USA,75,204,2010,N.J,2,8,38
634,Tyler Pitlick,EDM,R,32,1991-11-01,Minneapolis,MN,USA,USA,74,200,2010,EDM,2,1,31
635,Justin Faulk,CAR,D,31,1992-03-20,South St.Paul,MN,USA,USA,72,214,2010,CAR,2,7,37
636,Brock Nelson,NYI,C,32,1991-10-15,Warroad,MN,USA,USA,76,210,2010,NYI,1,30,30
637,Alex Petrovic,FLA,D,31,1992-03-03,Edmonton,AB,CAN,CAN,76,220,2010,FLA,2,6,36
638,Devante Smith-Pelly,"ANA, MTL",R,31,1992-06-14,Scarborough,ON,CAN,CAN,72,223,2010,ANA,2,12,42
639,Brandon Gormley,ARI,D,31,1992-02-18,Murray River,PE,CAN,CAN,74,188,2010,PHX,1,13,13
640,Nick Bjugstad,FLA,C,31,1992-07-17,Minneapolis,MN,USA,USA,78,209,2010,FLA,1,19,19
641,Beau Bennett,PIT,R,32,1991-11-27,Gardena,CA,USA,USA,74,195,2010,PIT,1,20,20
642,Kevin Hayes,NYR,C,31,1992-05-08,Dorchester,MA,USA,USA,77,216,2010,CHI,1,24,24
643,Cam Fowler,ANA,D,32,1991-12-05,Windsor,ON,CAN,USA,74,215,2010,ANA,1,12,12
644,Vladimir Tarasenko,STL,R,32,1991-12-13,Yaroslavl,,RUS,RUS,73,228,2010,STL,1,16,16
645,Joey Hishon,COL,C,32,1991-10-20,Stratford,ON,CAN,CAN,70,170,2010,COL,1,17,17
646,Jaden Schwartz,STL,L,31,1992-06-25,Wilcox,SK,CAN,CAN,70,185,2010,STL,1,14,14
647,Emerson Etem,ANA,"L, R",31,1992-06-16,Long Beach,CA,USA,USA,73,212,2010,ANA,1,29,29
648,Riley Sheahan,DET,C,32,1991-12-07,St. Catharines,ON,CAN,CAN,74,214,2010,DET,1,21,21
649,Petter Granberg,TOR,D,31,1992-08-27,Gallivare,,SWE,SWE,75,200,2010,TOR,4,26,116
650,Tye McGinn,"ARI, S.J",L,33,1990-07-29,Fergus,ON,CAN,CAN,75,218,2010,PHI,4,29,119
651,Chris Wagner,ANA,C,32,1991-05-27,Walpole,MA,USA,USA,72,192,2010,ANA,5,2,122
652,Jeff Skinner,CAR,L,31,1992-05-16,Toronto,ON,CAN,CAN,71,197,2010,CAR,1,7,7
653,Erik Gudbranson,FLA,D,31,1992-01-07,Ottawa,ON,CAN,CAN,77,222,2010,FLA,1,3,3
654,Taylor Hall,EDM,L,32,1991-11-14,Calgary,AB,CAN,CAN,73,210,2010,EDM,1,1,1
655,Brett Connolly,"BOS, T.B",R,31,1992-05-02,Campbell River,BC,CAN,CAN,75,198,2010,T.B,1,6,6
656,Ryan Johansen,CBJ,C,31,1992-07-31,Vancouver,BC,CAN,CAN,75,218,2010,CBJ,1,4,4
657,Tyler Seguin,DAL,C,31,1992-01-31,Brampton,ON,CAN,CAN,73,205,2010,BOS,1,2,2
658,Dylan McIlrath,NYR,D,31,1992-04-20,Winnipeg,MB,CAN,CAN,77,232,2010,NYR,1,10,10
659,Mark Pysyk,BUF,D,31,1992-01-11,Sherwood Park,AB,CAN,CAN,73,198,2010,BUF,1,23,23
660,Jarred Tinordi,MTL,D,31,1992-02-20,Burnsville,MN,USA,USA,78,229,2010,MTL,1,22,22
661,Mikael Granlund,MIN,"C, R",31,1992-02-26,Oulu,,FIN,FIN,70,185,2010,MIN,1,9,9
662,Nino Niederreiter,MIN,R,31,1992-09-08,Chur,,CHE,CHE,74,218,2010,NYI,1,5,5
663,Teemu Pulkkinen,DET,L,31,1992-01-02,Vantaa,,FIN,FIN,70,185,2010,DET,4,21,111
664,Joakim Nordstrom,CHI,L,31,1992-02-25,Stockholm,,SWE,SWE,73,194,2010,CHI,3,30,90
665,Michael Chaput,CBJ,C,31,1992-04-09,Ile Bizard,QC,CAN,CAN,74,199,2010,PHI,3,29,89
666,Bryan Rust,PIT,R,31,1992-05-11,Pontiac,MI,USA,USA,71,192,2010,PIT,3,20,80
667,Stanislav Galiev,WSH,R,31,1992-01-17,Moscow,,RUS,RUS,73,197,2010,WSH,3,26,86
668,Justin Shugg,CAR,R,31,1991-12-24,Niagara Falls,ON,CAN,CAN,71,185,2010,CAR,4,15,105
669,John Ramage,CGY,D,32,1991-02-07,Mississauga,ON,CAN,CAN,72,188,2010,CGY,4,13,103
670,Sam Carrick,TOR,C,31,1992-02-04,Markham,ON,CAN,CAN,72,200,2010,TOR,5,24,144
671,Brendan Gallagher,MTL,R,31,1992-05-06,Edmonton,AB,CAN,CAN,69,186,2010,MTL,5,27,147
672,Jesper Fast,NYR,R,32,1991-12-02,Nassjo,,SWE,SWE,73,191,2010,NYR,6,7,157
673,Anthony Bitetto,NSH,D,33,1990-07-15,Island Park,NY,USA,USA,73,222,2010,NSH,6,18,168
674,Brandon Davidson,EDM,D,32,1991-08-21,Taber,AB,CAN,CAN,74,204,2010,EDM,6,12,162
675,Freddie Hamilton,"COL, S.J",C,31,1992-01-01,Toronto,ON,CAN,CAN,73,195,2010,S.J,5,9,129
676,Brendan Ranford,DAL,L,31,1992-05-03,Edmonton,AB,CAN,CAN,70,188,2010,PHI,7,29,209
677,Zach Trotman,BOS,D,33,1990-08-26,Carmel,IN,USA,USA,75,217,2010,BOS,7,30,210
678,John Klingberg,DAL,D,31,1992-08-14,Gothenburg,,SWE,SWE,75,190,2010,DAL,5,11,131
679,Micheal Ferland,CGY,L,31,1992-04-20,Swan River,MB,CAN,CAN,74,217,2010,CGY,5,13,133
680,Mark Stone,OTT,R,31,1992-05-13,Winnipeg,MB,CAN,CAN,75,217,2010,OTT,6,28,178
681,Jason Akeson,PHI,R,33,1990-06-03,Ottawa,ON,CAN,CAN,70,185,-,-,-,-,-
682,Michael Sgarbossa,COL,C,31,1992-07-25,Campbellville,ON,CAN,CAN,72,179,-,-,-,-,-
683,Brody Sutter,CAR,C,32,1991-09-26,Viking,AB,CAN,CAN,77,203,2011,CAR,7,12,193
684,Brendan Shinnimin,ARI,C,32,1991-01-07,Winnipeg,MB,CAN,CAN,70,185,-,-,-,-,-
685,Ben Street,COL,C,36,1987-02-13,Coquitlam,BC,CAN,CAN,71,190,-,-,-,-,-
686,Mark Arcobello,"ARI, EDM, NSH, PIT",R,35,1988-08-12,Milford,CT,USA,USA,68,174,-,-,-,-,-
687,Ryan Garbutt,DAL,C,38,1985-08-12,Edmonton,AB,CAN,CAN,72,195,-,-,-,-,-
688,Kael Mouillierat,NYI,L,36,1987-12-09,Edmonton,AB,CAN,CAN,72,188,-,-,-,-,-
689,Harry Zolnierczyk,NYI,L,36,1987-09-01,Toronto,ON,CAN,CAN,71,180,-,-,-,-,-
690,Steve Oleksy,WSH,D,37,1986-02-04,Chesterfield,MI,USA,USA,72,188,-,-,-,-,-
691,Taylor Fedun,S.J,D,35,1988-06-04,Edmonton,AB,CAN,CAN,73,200,-,-,-,-,-
692,Matt Read,PHI,R,37,1986-06-14,Ilderton,ON,CAN,CAN,70,188,-,-,-,-,-
693,Will Acton,EDM,C,36,1987-07-16,Edina,MN,USA,USA,75,202,-,-,-,-,-
694,Kevan Miller,BOS,D,36,1987-11-15,Los Angeles,CA,USA,USA,74,210,-,-,-,-,-
695,Cory Conacher,NYI,C,34,1989-12-14,Burlington,ON,CAN,CAN,68,185,-,-,-,-,-
696,Brian Gibbons,CBJ,C,35,1988-02-26,Braintree,MA,USA,USA,68,175,-,-,-,-,-
697,Mike Sislo,N.J,R,35,1988-01-20,Superior,WI,USA,USA,71,190,-,-,-,-,-
698,Brandon DeFazio,VAN,L,35,1988-09-13,Etobicoke,ON,CAN,CAN,74,199,-,-,-,-,-
699,Joe Whitney,N.J,R,35,1988-02-06,Reading,MA,USA,USA,66,167,-,-,-,-,-
700,Justin Fontaine,MIN,R,36,1987-11-06,Bonnyville,AB,CAN,CAN,70,174,-,-,-,-,-
701,Raphael Diaz,CGY,D,37,1986-01-09,Baar,,CHE,CHE,71,197,-,-,-,-,-
702,Jyrki Jokipakka,DAL,D,32,1991-08-20,Tampere,,FIN,FIN,75,215,2011,DAL,7,14,195
703,Alexey Marchenko,DET,D,31,1992-01-02,Moscow,,RUS,RUS,75,210,2011,DET,7,24,205
704,Ondrej Palat,T.B,L,32,1991-03-28,Frydek-Mistek,,CZE,CZE,72,194,2011,T.B,7,27,208
705,Scott Wilson,PIT,L,31,1992-04-24,Oakville,ON,CAN,CAN,71,177,2011,PIT,7,28,209
706,Nikita Nesterov,T.B,D,30,1993-03-28,Chelyabinsk,,RUS,RUS,71,191,2011,T.B,5,27,148
707,Frank Corrado,VAN,D,30,1993-03-26,Toronto,ON,CAN,CAN,72,205,2011,VAN,5,29,150
